MMI, ITB_Class, Comp_damage 
7.440516, NEL2.1.1, 1.274021 
7.438147, NEL2.1.1, 1.259132 
7.437122, NEL2.1.1, 1.252735 
7.435425, NEH2.1.1, 7.666257 
7.434412, NEL2.1.1, 1.235954 
7.428650, NEL2.1.1, 1.200900 
7.424915, NEL2.1.1, 1.178627 
7.423560, NEL2.1.1, 1.170633 
7.422888, NEL2.1.1, 1.166686 
7.455775, NEL2.1.1, 1.373501 
7.438477, NEL2.1.1, 1.261197 
7.438477, NEL2.1.1, 1.261197 
7.435767, NEL2.1.1, 1.244321 
7.434754, NEL2.1.1, 1.238061 
7.432044, NEL2.1.1, 1.221445 
7.433057, NEL2.1.1, 1.227634 
7.431360, NEL2.1.1, 1.217281 
7.429663, NEL2.1.1, 1.207002 
7.428308, NEL2.1.1, 1.198846 
7.426270, NEL2.1.1, 1.186667 
7.439502, NEH2.1.1, 7.738242 
7.441199, NEH2.1.1, 7.768345 
7.441871, NEL2.1.1, 1.282603 
7.440174, NEH2.1.1, 7.750153 
7.440174, NEH2.1.1, 7.750153 
7.451368, NEL2.1.1, 1.344125 
7.439502, NEL2.1.1, 1.267630 
7.464930, NEH4.1.3, 5.875610 
7.481223, NEL3.1.1, 1.121124 
7.481223, NEL3.1.1, 1.121124 
7.481223, NEL3.1.1, 1.121124 
7.481223, NEL3.1.1, 1.121124 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.265268, NEL2.1.1, 0.501867 
7.265613, NEL1.4.1, 11.317498 
7.262330, NEL1.4.1, 11.231003 
7.261639, NEL2.1.1, 0.491606 
7.262157, NEH4.1.1, 2.147028 
7.261121, NEL2.1.1, 0.490157 
7.261294, NEL2.1.1, 0.490640 
7.261294, NEL2.1.1, 0.490640 
7.270649, NEL2.1.1, 0.517422 
7.260084, NEL2.1.1, 0.487266 
7.260430, NEH2.1.1, 5.004683 
7.261121, NEH4.1.1, 2.134832 
7.261294, NEH4.1.3, 2.136864 
7.259047, NEH4.1.1, 2.110586 
7.260430, NEL2.1.1, 0.488229 
7.261466, NEL2.1.1, 0.491122 
7.260084, NEH4.1.2, 2.122681 
7.261639, NEL2.1.1, 0.491606 
7.260948, NEL2.1.1, 0.489673 
7.261639, NEH4.1.1, 2.140923 
7.258183, NEL2.1.1, 0.482005 
7.235203, NEL2.1.1, 0.422201 
7.234857, NEL2.1.1, 0.421352 
7.233647, NEL2.1.1, 0.418396 
7.233647, NEL2.1.1, 0.418396 
7.233302, NEL2.1.1, 0.417556 
7.233647, NEL2.1.1, 0.418396 
7.233820, NEH2.1.1, 4.669505 
7.233302, NEL2.1.1, 0.417556 
7.233475, NEL2.1.1, 0.417977 
7.231920, NEL2.1.1, 0.414208 
7.231920, NEL2.1.1, 0.414208 
7.232611, NEL2.1.1, 0.415879 
7.232265, NEL2.1.1, 0.415041 
7.230883, NEL2.1.1, 0.411710 
7.229501, NEL2.1.1, 0.408403 
7.228464, NEL2.1.1, 0.405936 
7.228464, NEL2.1.1, 0.405936 
7.226909, NEL2.1.1, 0.402261 
7.225699, NEL2.1.1, 0.399422 
7.223971, NEH2.1.1, 4.549813 
7.221552, NEL2.1.1, 0.389824 
7.220688, NEL2.1.1, 0.387849 
7.218788, NEH2.1.1, 4.487760 
7.218442, NEL2.1.1, 0.382758 
7.217060, NEH2.1.1, 4.467213 
7.217924, NEL4.1.1, 4.477478 
7.215850, NEL2.1.1, 0.376955 
7.212913, NEH4.1.1, 1.627105 
7.205656, NEH4.1.1, 1.560187 
7.212049, NEL2.1.1, 0.368584 
7.210667, NEL2.1.1, 0.365580 
7.481223, NEH2.1.2, 17.254015 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH2.1.2, 17.254015 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL2.1.2, 4.898337 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.2, 4.898337 
7.481223, NEL1.4.1, 17.947211 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.2, 4.898337 
7.481223, NEL2.1.1, 1.553807 
7.365381, NEL2.1.1, 0.867908 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH2.1.2, 17.254015 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL1.2.1, 49.000060 
7.481223, NEH2.1.2, 17.254015 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL3.1.1, 1.121124 
7.481223, NEL2.1.2, 4.898337 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH4.1.2, 6.313662 
7.481223, NEH4.1.2, 6.313662 
7.481223, NEH2.1.2, 17.254015 
7.481223, NEH4.1.3, 6.313662 
7.481223, NEL3.1.1, 1.121124 
7.481223, NEL1.4.1, 17.947211 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEH4.1.1, 6.313662 
7.481223, NEL3.2.1, 2.506920 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL3.1.1, 1.121124 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.432055, NEH2.1.1, 7.607110 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH4.1.2, 6.313662 
7.481223, NEL3.2.1, 2.506920 
7.481223, NEL2.1.1, 1.553807 
7.427313, NEL2.1.1, 1.192887 
7.368597, NEH4.1.3, 3.739251 
7.126659, NEH4.1.2, 0.968860 
7.367051, ER1.1.1.3, 0.211171 
7.126659, NEL4.1.2, 10.108769 
7.126659, NEH4.1.3, 0.968860 
7.126659, NEH4.1.3, 0.968860 
7.137126, ER1.1.1.3, 0.023692 
7.137126, NEH4.1.3, 1.034119 
7.546959, NEH4.1.3, 8.330828 
7.126659, NEH4.1.2, 0.968860 
7.367051, NEH4.1.2, 3.710814 
7.479847, NEH4.1.2, 6.275748 
7.481223, NEL3.1.1, 1.121124 
7.175571, NEH4.1.2, 1.306760 
7.175571, NEH4.1.2, 1.306760 
7.175571, NEH1.4.2, 16.140007 
7.243172, NEL4.1.2, 12.966971 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.3, 1.932399 
7.157707, NEH4.1.2, 1.173361 
7.169368, NEH4.1.3, 1.259063 
7.152268, NEH4.1.2, 1.135106 
7.189777, NEH4.1.3, 1.421746 
7.189777, NEH4.1.3, 1.421746 
7.181488, NEH4.1.3, 1.353666 
7.181488, NEL4.1.2, 11.396563 
7.126659, NEL1.3.1, 5.009929 
7.126659, NEH4.1.3, 0.968860 
7.126659, NEH4.1.2, 0.968860 
7.126659, NEL4.1.3, 10.108769 
7.184856, NEL1.3.1, 5.907779 
7.126659, NEL1.3.1, 5.009929 
7.360639, ER1.1.1.3, 0.199856 
7.126659, ER1.1.1.3, 0.021216 
7.126659, ER1.1.1.3, 0.021216 
7.126659, ER1.1.1.3, 0.021216 
7.126659, ER1.1.1.3, 0.021216 
7.360639, NEH4.1.3, 3.594690 
7.379496, NEH4.1.2, 3.944639 
7.243172, NEH4.1.2, 1.932399 
7.650261, NEH4.1.3, 12.372340 
7.631965, NEH4.1.3, 11.575463 
7.631965, NEH4.1.2, 11.575463 
7.481223, NEL3.1.1, 1.121124 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.2, 4.898337 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL1.4.1, 17.947211 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEH4.1.1, 6.313662 
7.481223, NEH4.1.2, 6.313662 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL1.3.1, 12.335975 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH2.1.1, 8.502218 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL3.1.1, 1.121124 
7.481223, NEL1.4.1, 17.947211 
7.481223, NEL2.1.2, 4.898337 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEL2.1.1, 1.553807 
7.481223, NEH4.1.1, 6.313662 
7.643304, NEH2.1.1, 11.955593 
7.639957, NEH2.1.1, 11.876335 
7.638834, NEL2.1.1, 3.156620 
7.636609, NEL2.1.2, 8.673868 
7.633822, NEH4.1.2, 11.654727 
7.624360, NEL2.1.1, 2.969116 
7.628811, NEL3.2.1, 3.891449 
7.639957, NEL2.1.1, 3.171553 
7.641621, NEL2.1.1, 3.193783 
7.644407, NEL2.1.1, 3.231279 
7.642743, NEL1.4.1, 24.078619 
7.648280, NEH2.1.1, 12.074049 
7.648280, NEL2.1.1, 3.283985 
7.648280, NEL1.4.1, 24.304734 
7.648280, NEL2.1.2, 9.023670 
7.648280, NEH2.1.1, 12.074049 
7.645530, NEL2.1.1, 3.246492 
7.571457, NEL1.4.1, 21.258431 
7.569231, NEH4.1.1, 9.109462 
7.566445, NEL2.1.1, 2.306067 
7.562556, NEH4.1.3, 8.870884 
7.564781, NEH2.1.1, 10.184876 
7.496842, NEL2.1.1, 1.673905 
7.494056, NEL1.4.1, 18.399632 
7.499629, NEL2.1.1, 1.696122 
7.506866, NEL2.1.1, 1.754953 
7.501854, NEL2.1.1, 1.714033 
7.495178, NEL2.1.1, 1.660755 
7.145515, NEL2.1.1, 0.246193 
7.144956, NEH3.2.1, 0.778852 
7.136986, NEH1.3.1, 4.501905 
7.143837, NEH1.3.1, 4.585224 
7.142579, NEH4.1.1, 1.069570 
7.140901, NEL1.3.1, 5.219564 
7.139783, NEH4.1.2, 1.051266 
7.140342, NEH4.1.2, 1.054904 
7.140202, NEL1.3.1, 5.209125 
7.138664, NEL1.3.1, 5.186211 
7.138524, NEH1.4.1, 6.952683 
7.134749, NEH1.4.1, 6.888681 
7.134749, NEH1.4.1, 6.888681 
7.134470, NEH1.4.1, 6.883968 
7.135029, NEH1.4.1, 6.893414 
7.133631, NEH1.4.1, 6.869808 
7.132093, NEH1.3.1, 4.443100 
7.130694, NEH4.1.1, 0.993590 
7.129856, NEH3.3.1, 1.766277 
7.129436, NEH3.1.1, 0.284810 
7.128318, NEH1.4.1, 6.780620 
7.243172, NEH4.1.3, 1.932399 
7.243172, NEL2.1.1, 0.442164 
7.243172, NEH4.1.1, 1.932399 
7.243172, NEH4.1.1, 1.932399 
7.243172, NEH4.1.3, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.3, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.1, 1.932399 
7.243172, NEH4.1.3, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.242967, NEH4.1.2, 1.930182 
7.242407, NEH4.1.1, 1.924136 
7.241988, NEH4.1.2, 1.919623 
7.238912, NEH4.1.1, 1.886755 
7.239611, NEH4.1.1, 1.894183 
7.147892, NEL3.2.1, 0.787691 
7.148591, NEH2.1.1, 3.708810 
7.148871, NEH2.1.1, 3.711696 
7.149290, NEH1.3.1, 4.652364 
7.150688, NEH1.3.1, 4.669696 
7.152366, NEH1.4.1, 7.190986 
7.151807, NEH1.3.1, 4.683603 
7.152785, NEH1.4.1, 7.198288 
7.153484, NEH1.3.1, 4.704503 
7.158098, NEH3.3.1, 1.945799 
7.154323, NEH3.1.1, 0.316740 
7.155162, NEH3.1.1, 0.317868 
7.155582, NEH1.4.1, 7.247171 
7.155722, NEH1.3.1, 4.732504 
7.156421, NEH3.1.1, 0.319568 
7.157819, NEH3.1.1, 0.321465 
7.157959, NEH3.1.1, 0.321655 
7.158238, NEH4.1.2, 1.177154 
7.158798, NEH4.1.2, 1.181165 
7.159916, NEH1.3.1, 4.785313 
7.160196, NEH1.3.1, 4.788854 
7.160335, NEH3.1.1, 0.324903 
7.163971, NEH4.1.2, 1.218764 
7.243172, NEH4.1.3, 1.932399 
7.161035, NEH3.3.1, 1.965286 
7.163691, NEH1.3.1, 4.833221 
7.163971, NEH1.3.1, 4.836789 
7.163831, NEH1.3.2, 10.970768 
7.166068, NEH1.4.2, 15.846959 
7.167186, NEH1.3.1, 4.877895 
7.167047, NEH1.4.1, 7.450000 
7.243172, NEL3.1.1, 0.457358 
7.243172, NEL3.1.2, 0.839116 
7.243172, NEL2.1.1, 0.442164 
7.243172, NEL4.1.3, 12.966971 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.3, 1.932399 
7.242827, NEL2.1.1, 0.441283 
7.248839, NEH4.1.3, 1.994527 
7.236535, NEL1.4.1, 10.566502 
7.236395, NEH4.1.1, 1.860208 
7.236256, NEH1.4.1, 8.759622 
7.237514, NEH1.4.1, 8.784799 
7.631965, ER1.1.1.2, 1.560377 
7.631965, NEH4.1.2, 11.575463 
7.289224, ER1.1.1.2, 0.105824 
7.243613, NEH4.1.2, 1.937176 
7.126659, NEH4.1.2, 0.968860 
7.243172, ER1.1.1.2, 0.068681 
7.243172, ER1.1.1.2, 0.068681 
7.128392, NEH4.1.3, 0.979417 
7.126659, NEH4.1.2, 0.968860 
7.126659, NEH4.1.2, 0.968860 
7.128392, NEH4.1.2, 0.979417 
7.128392, NEH2.1.1, 3.505119 
7.644336, NEL2.1.1, 3.230319 
7.644845, NEL2.1.1, 3.237206 
7.644943, NEL2.1.1, 3.238533 
7.645041, NEL2.1.1, 3.239861 
7.645236, NEL2.1.1, 3.242504 
7.645236, NEL2.1.1, 3.242504 
7.645256, NEL2.1.1, 3.242775 
7.645138, NEL2.1.1, 3.241175 
7.645413, NEH4.1.1, 12.157727 
7.644688, NEL2.1.1, 3.235080 
7.646117, NEL2.1.1, 3.254466 
7.643435, NEL2.1.1, 3.218158 
7.643337, NEL2.1.1, 3.216837 
7.642123, NEL2.1.1, 3.200514 
7.642084, NEL2.1.1, 3.199990 
7.642026, NEL3.1.1, 1.920421 
7.642026, NEL2.1.1, 3.199212 
7.642045, NEL3.1.1, 1.920537 
7.641967, NEL2.1.1, 3.198421 
7.642084, NEL2.1.1, 3.199990 
7.642143, NEH4.1.2, 12.014380 
7.636289, NEL2.1.1, 3.122985 
7.636191, NEL2.1.1, 3.121696 
7.636113, NEL2.1.1, 3.120670 
7.636035, NEL2.1.1, 3.119644 
7.635839, NEL2.1.2, 8.651132 
7.635721, NEL2.1.1, 3.115518 
7.635408, NEH2.1.1, 11.769155 
7.635349, NEL2.1.1, 3.110635 
7.635075, NEL2.1.1, 3.107042 
7.634840, NEL2.1.2, 8.621698 
7.634840, NEH4.1.1, 11.698333 
7.146214, NEH1.3.1, 4.614401 
7.144396, NEH1.3.1, 4.592073 
7.144396, NEH1.3.1, 4.592073 
7.143977, NEH1.3.1, 4.586938 
7.143977, NEH3.1.1, 0.303108 
7.142579, NEH1.3.1, 4.569838 
7.144816, NEH1.3.1, 4.597224 
7.144816, NEH1.3.1, 4.597224 
7.141321, NEH1.3.1, 4.554492 
7.139503, NEH1.3.1, 4.532382 
7.138664, NEH4.1.3, 1.044015 
7.137965, NEH1.3.1, 4.513741 
7.138384, NEH1.3.1, 4.518814 
7.135588, NEH1.3.1, 4.485044 
7.135029, NEH1.3.1, 4.478315 
7.134190, NEH1.3.1, 4.468231 
7.134330, NEH1.3.1, 4.469912 
7.133211, NEH1.3.1, 4.456485 
7.132792, NEH1.3.1, 4.451465 
7.131254, NEH4.1.2, 0.997064 
7.130974, NEH1.3.1, 4.429733 
7.130974, NEH1.3.1, 4.429733 
7.131953, NEH1.3.1, 4.441426 
7.130415, NEH1.3.1, 4.423067 
7.126659, NEH1.3.1, 4.378473 
7.243172, NEL2.1.1, 0.442164 
7.243172, NEL3.1.1, 0.457358 
7.243172, NEL2.1.1, 0.442164 
7.243172, NEL3.1.1, 0.457358 
7.243172, NEL3.1.1, 0.457358 
7.243172, NEL2.1.1, 0.442164 
7.243172, NEL3.1.1, 0.457358 
7.243172, NEL2.1.1, 0.442164 
7.243172, NEH2.1.1, 4.785327 
7.243172, NEL3.1.1, 0.457358 
7.243172, NEL4.1.3, 12.966971 
7.243172, NEL3.1.1, 0.457358 
7.243172, NEL2.1.1, 0.442164 
7.243172, NEL3.1.1, 0.457358 
7.243172, NEH4.1.1, 1.932399 
7.644982, NEL3.1.1, 1.938583 
7.631965, NEL2.1.1, 3.066494 
7.631965, NEL2.1.2, 8.537387 
7.631965, NEL3.1.1, 1.859631 
7.631965, NEH2.1.1, 11.688448 
7.631965, NEL3.1.1, 1.859631 
7.631965, NEL3.1.1, 1.859631 
7.631965, NEL3.1.1, 1.859631 
7.632235, NEL2.1.1, 3.069997 
7.646803, NEL2.1.1, 3.263805 
7.646803, NEL2.1.1, 3.263805 
7.646959, NEL2.1.1, 3.265932 
7.647175, NEL2.1.1, 3.268878 
7.647214, NEL2.1.1, 3.269411 
7.647214, NEL3.1.1, 1.952390 
7.647351, NEL3.1.1, 1.953240 
7.637444, NEL2.1.1, 3.138214 
7.647742, NEL2.1.1, 3.276623 
7.647821, NEL2.1.1, 3.277703 
7.647782, NEL3.1.1, 1.955916 
7.647840, NEL3.1.1, 1.956276 
7.648114, NEL3.2.1, 4.109190 
7.648114, NEL3.2.1, 4.109190 
7.648036, NEL3.1.1, 1.957494 
7.647077, NEL2.1.1, 3.267541 
7.638776, NEL2.1.1, 3.155850 
7.631965, NEL2.1.1, 3.066494 
7.636720, NEH2.1.1, 11.800004 
7.636974, NEL2.1.1, 3.132010 
7.637033, NEL2.1.1, 3.132788 
7.637170, NEL2.1.1, 3.134596 
7.637229, NEL1.4.1, 23.854425 
7.636994, NEH2.1.1, 11.806453 
7.637268, NEH2.1.1, 11.812904 
7.637405, NEH2.1.1, 11.816130 
7.637483, NEH2.1.1, 11.817968 
7.637444, NEL2.1.1, 3.138214 
7.637503, NEH2.1.1, 11.818439 
7.637542, NEH2.1.2, 22.477094 
7.637777, NEL2.1.1, 3.142616 
7.637816, NEL2.1.1, 3.143132 
7.637738, NEL2.1.1, 3.142100 
7.637875, NEL2.1.1, 3.143912 
7.637973, NEL1.4.1, 23.884618 
7.638051, NEL1.4.1, 23.887784 
7.638090, NEH2.1.1, 11.832271 
7.638208, NEH2.1.1, 11.835053 
7.644510, NEL2.1.1, 3.232672 
7.644669, NEH2.1.1, 11.988013 
7.647038, NEL2.1.1, 3.267009 
7.647018, NEL3.1.1, 1.951174 
7.645080, NEL2.1.1, 3.240389 
7.645060, NEL2.1.1, 3.240118 
7.645060, NEL2.1.1, 3.240118 
7.645178, NEL3.1.1, 1.939793 
7.645236, NEL2.1.1, 3.242504 
7.645041, NEH2.1.1, 11.996859 
7.644434, NEL2.1.1, 3.231644 
7.644473, NEL2.1.1, 3.232172 
7.644414, NEL3.1.1, 1.935083 
7.643729, NEL2.1.1, 3.222122 
7.642946, NEL2.1.1, 3.211572 
7.642280, NEL2.1.1, 3.202621 
7.642456, NEL2.1.1, 3.204985 
7.657971, NEL2.1.1, 3.418854 
7.642495, NEL2.1.1, 3.205509 
7.642261, NEL2.1.1, 3.202366 
7.642672, NEL2.1.1, 3.207887 
7.642241, NEL3.1.1, 1.921737 
7.642182, NEL2.1.1, 3.201305 
7.636387, NEL2.1.1, 3.124275 
7.236815, NEH1.4.1, 8.770804 
7.236955, NEH1.4.1, 8.773605 
7.237094, NEL1.4.1, 10.580619 
7.237094, NEH1.4.1, 8.776388 
7.239751, NEH1.4.1, 8.829692 
7.147892, NEL1.4.1, 8.485027 
7.148311, NEH4.1.2, 1.107942 
7.149570, NEH3.3.1, 1.890101 
7.149989, NEH1.3.1, 4.661024 
7.152226, NEL1.3.1, 5.390875 
7.152226, NEH3.3.1, 1.907308 
7.155162, NEH3.1.1, 0.317868 
7.155582, NEH3.1.1, 0.318434 
7.155582, NEL3.2.1, 0.811245 
7.156001, NEH4.1.2, 1.161247 
7.158937, NEH3.1.1, 0.322989 
7.158798, NEH3.3.1, 1.950429 
7.162433, NEH4.1.1, 1.207481 
7.161873, NEH3.3.1, 1.970875 
7.165089, NEH4.1.1, 1.227021 
7.165928, NEH4.1.1, 1.233249 
7.179071, NEH4.1.3, 1.334337 
7.165509, NEH4.1.2, 1.230136 
7.166348, NEH1.4.1, 7.437521 
7.166487, NEH1.4.1, 7.440001 
7.168025, NEH1.4.1, 7.467486 
7.168305, NEH3.1.1, 0.336006 
7.170262, NEH1.4.1, 7.507589 
7.170123, NEH1.4.1, 7.505093 
7.170542, NEH3.1.1, 0.339181 
7.171381, NEH4.1.1, 1.274378 
7.170542, NEH3.3.1, 2.029447 
7.169703, NEH1.4.1, 7.497554 
7.173618, NEH3.1.1, 0.343588 
7.174177, NEH3.1.1, 0.344395 
7.176274, NEH1.3.1, 4.995501 
7.176414, NEH4.1.1, 1.313358 
7.176554, NEH3.1.1, 0.347842 
7.176414, NEH4.1.2, 1.313358 
7.179770, NEH1.3.1, 5.041300 
7.180469, NEH4.1.2, 1.345488 
7.243172, NEL3.1.1, 0.457358 
7.243172, NEL3.1.1, 0.457358 
7.243172, NEL2.1.1, 0.442164 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.1, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEH4.1.1, 1.932399 
7.243172, NEH4.1.2, 1.932399 
7.243172, NEL4.1.1, 4.785327 
7.241289, NEH4.1.1, 1.912112 
7.240310, NEH4.1.1, 1.901635 
7.225070, NEH4.1.3, 1.744553 
7.227307, NEH4.1.1, 1.766912 
7.232620, NEH4.1.3, 1.820971 
7.645068, NEL2.1.1, 3.240226 
7.645340, NEH2.1.1, 12.003971 
7.645722, NEL3.1.1, 1.943152 
7.645884, NEL2.1.1, 3.251299 
7.646047, NEL2.1.1, 3.253514 
7.646157, NEL2.1.1, 3.255010 
7.646429, NEL2.1.1, 3.258711 
7.646536, NEL2.1.1, 3.260168 
7.646429, NEL2.1.1, 3.258711 
7.646483, NEL1.4.1, 24.231242 
7.646536, NEL2.1.1, 3.260168 
7.646591, NEL3.1.1, 1.948528 
7.646429, NEL2.1.1, 3.258711 
7.646591, NEL2.1.1, 3.260917 
7.646591, NEL2.1.1, 3.260917 
7.646483, NEL2.1.1, 3.259446 
7.646374, NEL2.1.1, 3.257962 
7.646266, NEL2.1.1, 3.256493 
7.646319, NEL2.1.1, 3.257214 
7.646157, NEL2.1.1, 3.255010 
7.646157, NEL2.1.1, 3.255010 
7.645994, NEL2.1.1, 3.252794 
7.644297, NEH2.1.1, 11.979172 
7.636530, NEL2.1.1, 3.126158 
7.636313, NEL4.2.1, 8.193865 
7.636258, NEL2.1.1, 3.122577 
7.636205, NEL2.1.1, 3.121880 
7.635988, NEL2.1.1, 3.119026 
7.635878, NEH2.1.1, 11.780200 
7.635823, NEH2.1.1, 11.778907 
7.635780, NEL2.1.1, 3.116293 
7.635721, NEH2.1.1, 11.776510 
7.635661, NEL2.1.1, 3.114730 
7.635551, NEL2.1.1, 3.113285 
7.255973, NEL3.3.1, 3.972559 
7.256545, NEL3.3.1, 3.978704 
7.154743, NEH4.1.2, 1.152381 
7.149849, NEL3.2.1, 0.793630 
7.146634, NEH4.1.2, 1.096597 
7.143138, NEH4.1.3, 1.073262 
7.137266, NEH4.1.3, 1.035016 
7.134190, NEL3.2.1, 0.747151 
7.133211, NEH4.1.2, 1.009286 
7.130974, NEH4.1.2, 0.995325 
7.128178, NEH4.1.2, 0.978108 
7.127209, NEL4.1.2, 10.121184 
7.130546, NEL4.1.2, 10.196730 
7.136614, NEH4.1.3, 1.030842 
7.138738, NEH4.1.3, 1.044493 
7.141469, NEL3.2.1, 0.768462 
7.138435, NEH4.1.3, 1.042537 
7.151784, NEL4.1.2, 10.686305 
7.211174, NEH4.1.2, 1.610856 
7.151178, NEH4.1.2, 1.127568 
7.153605, NEL2.1.1, 0.258850 
7.144536, NEH4.1.3, 1.082542 
7.151667, NEL1.3.1, 5.382323 
7.148032, NEL4.1.2, 10.598710 
7.143558, NEL1.3.1, 5.259387 
7.134749, NEH4.1.3, 1.018980 
7.174737, NEH4.1.3, 1.300260 
7.126659, NEL2.1.1, 0.218788 
7.126659, NEL4.1.3, 10.108769 
7.126659, NEL4.1.2, 10.108769 
7.126659, NEL3.2.1, 0.725630 
7.126659, NEL3.2.1, 0.725630 
7.126659, NEL3.2.1, 0.725630 
7.126659, NEL3.2.1, 0.725630 
7.126659, NEL3.2.1, 0.725630 
7.126659, NEL3.2.1, 0.725630 
7.126659, NEL2.1.1, 0.218788 
7.770223, NEL4.1.3, 31.227512 
7.781630, NEL4.1.2, 31.701023 
7.783719, NEL4.1.2, 31.787991 
7.780506, NEL4.1.3, 31.654261 
7.779970, NEL4.1.3, 31.631969 
7.802846, NEL3.3.1, 13.713069 
7.802846, NEL4.1.3, 32.587811 
7.802846, NEL4.1.3, 32.587811 
7.802846, NEL4.1.2, 32.587811 
7.802846, NEL3.2.1, 6.204158 
7.802846, NEL4.1.3, 32.587811 
7.904185, NEL3.2.1, 7.944413 
7.904185, NEL4.1.2, 36.918365 
7.904185, NEL2.1.1, 8.527511 
7.904185, NEL2.1.1, 8.527511 
7.904185, NEL3.2.1, 7.944413 
7.904185, NEL3.2.1, 7.944413 
7.898192, NEL3.2.1, 7.832842 
7.840912, NEL3.2.1, 6.821833 
7.841569, NEL1.3.1, 24.574918 
7.835132, NEL3.2.1, 6.725299 
7.833997, NEL2.1.1, 6.708486 
7.833551, NEL2.1.1, 6.697925 
7.834037, NEL2.1.1, 6.709434 
7.833186, NEL2.1.1, 6.689291 
7.779220, NEL2.1.1, 5.501044 
7.778524, NEL2.1.1, 5.486838 
7.778256, NEL2.1.1, 5.481375 
7.777935, NEL2.1.1, 5.474837 
7.802846, NEL3.3.1, 13.713069 
7.802846, NEL3.3.1, 13.713069 
7.802846, NEL3.3.1, 13.713069 
